種類,臉書貼文,元氣網文章(LINK),元氣網文章(FB LINK),
【#失智資源】#失智 #失智照顧 #男性照顧者 #長照資源,https://www.facebook.com/share/p/15YW6r11BV/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F122931%2F8092501%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT2g86zCbiNX65TqUvCUouLg_zfjoNtR7FGtWSC9SdZX1se8A7_xv9dTRcdlzGcN0yVk8Oe7Qm3LXkKJgtlOX6HT1o5OK2BVRfYoPVl-29I4P8pbDrFilqIM-d1K6o67dLfw&__tn__=-UK-R&c[0]=AT1LZ3WyND9C2d_jvfPWJ_4tBpmqrraAfHPJ5uLE5nutF8FKSbDkv5mq7KoNdNNMQ9MoV3sxlzztPiMEn5IzVDtu4T70iYHR490TkET3zUqNg5CW43vmZ9EbeddwktDnQ_SCCp6Q9SBZ_s46QeXzBDzyRhGOxmz1uQqCKW7qgDYhc6nFrZhb3WB2LcWHwN3gbRlf6mdgrcZGNZBZiByPl8X1OQ,
【#失智資源】#長期照護 #失智共照中心 #個管師,https://www.facebook.com/share/p/1AeJYEXXdF/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120650%2F6669182%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2WLD-41IXGPFmEQvqjBB57F6-gFTGqzPtojh9Cg4C5Qxx1gOm383XmucY_aem_Vrfd20GKXqGSV49htQHnug&h=AT1rMWZ0Tt2PEw0ynKGdS3nPbfHGHfYyPXvdk_A2FAlg5G-mk4AVji3SrZ64BaayeS2gyHz3tqm0Ge0a3trO-0anjBB9EkWMAdNtM8NPsfKqCUKhGn9ERWjyz5x0nwifw6eo&__tn__=-UK-R&c[0]=AT1ZK3ADS0tMRBMeI7dUPhpWiO2-RxIj0KUcrHGvr1AckxDgFAU1kKOo0nYU5IX-v3ymT_2BN89l5U7WJ1Efi7rMBK-KpP2INGx03s5QPtIzn6HaQ2F6s3KFjSDIAebZEccJpSHsFxdq90R_GnPOa6C9lSCe4rGgFtjK3kMsCQEqfv2o9gRuzB2M66OSIpwOvbrY,
【#失智這回事】#認識失智症 #運動 #非藥物治療,https://www.facebook.com/share/p/19eU6N9Y7K/,,https://www.facebook.com/watch/1266518076746162/1894577874023998/?__cft__[0]=AZVY1aF2n0tKQlhawgeSMTtCSh2TXeUbK8LtXVSZAGuQ3n4HthtVl44awQUt_sh2P6zKPb-JvW-Qp-gQ8YmPrmAhPwlJIuEW1L2jzN_f_LzdA7BiFdkLiJ_nWlbxeWevVOfAQ3Fj4erfAk2FuWkuAkRnlN12uud1fhK_qStRGovrfQ&__tn__=-UK-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120952%2F4484976%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3mHr5lNZF8eAaToVnksntWYJ4JyO39z4uCKVDe-n3rAGKlexr9xDLD9wU_aem_ubOLSbPYJVSmHwpCGBgx3Q&h=AT37_wXgZmo86O3AzJ8j2IG6lXSRurGIbIoqg2wnMlvJfb4lk8nYOqCJGZs_nt2IaTj3gdg9-Mpr4iEjI0u2iQx1YtJIgqzZkAH1F4sdsP4Fcid_VcB8HxggS1cJ-o6ahBus&__tn__=-UK-R&c[0]=AT2DXLm4LJ7JPbpFGAFY7szNWvfaLmsCr8kQNXfRroK_-mBNBlPdgNHimMTNRU9HTf-tXkO7XPXzaHbOU640lnLtzpkeGZUbBZaV-iOAq40Z6zIi1eTUxP_kLko5pF9Jb0-dWmHUFGNLxnQrgNxoyL70DAcaRr4GtPe9ml7gH8Tk1pt95KiuC9MzLxkJMNtDEgcz
【#小編幫你問】,https://www.facebook.com/share/p/19vSUFAjRR/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3DZySLw%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT2XwnsktrLKIMKkLatAhEIZYQ7TDbKrV6VLmBQRCUPXiNCwAUkZK5jBCJV-FlQ0udzA0CFImDtVSEx6hzN4-ulOYq1-PdzgkmVNyG5Od-aBxrJdx7fV-l7mXal_jKIagXYu&__tn__=-UK-R&c[0]=AT3gvMWql048H2TZqQEyvSAkj4R4YpMVZX3pUPSk7nZZmOpeWf0RZbj39nGhjbFQAVy7zavQnXAUVl9vLZoOX_Gy-ev-d88kQYbK1ltR4iRWWXFla3QZrY3cnVvZTQC54iV8wgWcHuDjTgnsQNG4B40nSH_LTzHhL1B4o1Gb7aYGuNyynipbw4rtKtUGXPMC9H-MpGRIjuWqQVMCzIksWd-pE5RBeA,
【#小編幫你問】#機構 #專業,https://www.facebook.com/share/p/1Yxo7vwgYF/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FK6Dbx5%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2JkVTvP0ICR4b5SebIigzq0nd3J5YuHfwarxsEgGpLVO76l9yDIUjhTiA_aem_NAgCsLgln2Auqu1QpLhETA&h=AT3oKwWmenj_-Fp2y-9_-xE9_nAoV1hN2TF4wbc9JiBPkv4SnALe7vCmILbaN2VYgnMVfxkd3P6dW-A-TNIz_lWo_rA_WpGdR5AnWBNSPb6LciC5-KN1jGHukf0k140fSnqw&__tn__=-UK*F,
【#新手照顧】#吞嚥 #嗆咳 #照顧技巧,https://www.facebook.com/share/p/15R2qZtjLb/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6304653%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1i-pz1zg2drmVVicnQDkjS247JIhy-k87MBBAY-lwl4ngHT5JURKlUkv0_aem_dIXQOVoEJT84Ww8uMGCWoA%23anchor12&h=AT1slcuXMBGT59gMjMM9jGvFWrDTPN6N3xNThUzLJS7IAXFpbuw8qFzmJioALX5cAgwCwHewsm9bat1hCB2HRS9DtUPOh-MCYSAPu_bwbwfR87TtaQ03I2VB8usSC3ISKqw3&__tn__=-UK*F,
【#新手照顧】#吞嚥困難 #警訊,https://www.facebook.com/share/p/1YgxGw4tAm/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F6564622%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2CeUF-EcbWN1X1t-ytAehcyYhVyYkyGi35VM1nZxkni64B35MuPJYKvGU_aem_3zpNCE1VjMvr5BKrsz8z4g&h=AT37UYzsZbShdgx11Fo0G9zHC-YbcnVT8mLBm7Y1aX7ICVoOpFXbnTMyGDISaWhUUr5smCmLxN1DayVtdVXNjAlty6_sZXKVJstlWiGwdYeXgXv2m_4_5nuTG2xz7hwS8zAg&__tn__=-UK*F,
【#新手照顧】#吞嚥困難 #飲食 #軟食力,https://www.facebook.com/share/p/1GN6LtWQhJ/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120952%2F6659688%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1i-pz1zg2drmVVicnQDkjS247JIhy-k87MBBAY-lwl4ngHT5JURKlUkv0_aem_dIXQOVoEJT84Ww8uMGCWoA&h=AT2QUdJtys_DIjPDXx4sx0he5pyyqO3u6OiTHpKuBBKIdsJInxJnZcjjPAc0o-Cokcx9i5rDBN2XXvyvECbuOai2A0SLzuWFDTXQeBI97pZVJJIxwX_YoYkYAaU2mmfOSByL&__tn__=-UK*F,
【#失智二三事】#新冠肺炎 #預防失智 #策略練習,https://www.facebook.com/share/p/19axDmyswF/,,,
【#新手照顧】#咀嚼功能 #健口操 #吞嚥能力,https://www.facebook.com/share/p/14xwjvkEeK/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3UfhBhfvcf84Z4dU7vKgoHaTLFTtRfw6bWrxFR5pKR0yHuLGHUYecGymo_aem_USSaXtl_dZmjBJpfEQF-mA&h=AT1zyRtXgtfOpIJiyVMcbRjJRVSGXzEukTZJ9MAdAsYANZUBhgoVVkxlQU2_9ws_m_-t0cc1BfNaXZXRu9jbiMWZWOnh57WmMvn0tW0mqKNlK7ZmeBb89wtxiL_bmvhCrAv9&__tn__=-UK*F,
【#新手照顧】#外籍移工 #照顧者 #五要三不,https://www.facebook.com/share/p/19ZdUgmQbd/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F5821320%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3UfhBhfvcf84Z4dU7vKgoHaTLFTtRfw6bWrxFR5pKR0yHuLGHUYecGymo_aem_USSaXtl_dZmjBJpfEQF-mA&h=AT3W-IWIWzQhybRZ_TSuxbD5jKXZk-98edDW1VZcbYgKq94rHoFQo2v8MQrl3F-1jFCdEkJ1DeUfHG_168L1WOFqc873kTBmWZy0nM7SlF4URDF7B5_8s6-wm3kQ_2sRzsyp&__tn__=-UK*F,
【#失智懶人包】#病識感 #健康檢查 #陪同就醫,https://www.facebook.com/share/p/18RaBWrgMU/,,,
【#新手照顧】#失智 #三高 #飲食 #備餐,https://www.facebook.com/ntcdementia/posts/pfbid0oKHDagEMVCRZWJ36p9wLDzoiy2Fuexfv7RXAXF4iqbsESE8eMWYLxfc2h4NiBapwl,,https://l.facebook.com/l.php?u=http%3A%2F%2Fuser209468.psee.io%2F4tj2vf%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T8LxpW1S3ityIAOKtmJNW6aKMg3U1yqHigPfcrwxGccruWBFwHzgbuG8_aem_Fv7uWBUuIs9T2qHKMa5o9w&h=AT1SpDFA8gPJdrJU9WTXOEsNs1QhX1D1EkLzqwV6ZVfD9XyLWLjpZ8PCbR4INHBDjej4NxbQ7CsHH-vc8Yy1jOWjZygPGOVfljvfnJvfLcX76mCuvDOeEc0Qr8QiQLxSpp1B&__tn__=-UK-R&c[0]=AT2X_9pGMbLwfj_O6XmelQaelXYHy329IigipTQYp38yJqGZpLu0e4fW2GHyJZRnlV9WQR-zh78Kl4qJW4XHHimanog0fuA1zr4PrWadPGJzXebDp8K_Yt0vMuwmLIOJPKHoaYm3mPn0QF_s2oaH83MejAV3LS4EKWL0cAfi1habux5nKPjdLPlqxxkKFEfY29bCR8iYRwCH34Bg4rPTxCXMWdQVQA,
【#新手照顧】#失智 #吞嚥困難 #備餐技巧,https://www.facebook.com/share/p/18xCnh8LZo/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3RUp8ry%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT1vNZg8w8PN5g1PKKzyDkP9I6Z3phi-qNRXAEwUg5txvPnnhFeXimZqMBfNSmuSI740yqPHbetnXB-6EmXiwNjBnr-aY8rwECSA0AHygAPDKdv1AXB6rQdL9Ri4hQAzAmw_&__tn__=-UK-R&c[0]=AT1JLW1dWBqIKRPzyD_Mn2S4SiOacAnFiiChyUNgwkwesehdVYCB6lIW9r2t1C30m6GMrrxIPZ_WZrhZhAOnqfljWaWDaPQxiJL9vEVt_gQ5i23e4NpCbpC8JmX1EzSdwf3L31hXks8r8et-BnrH3HRlqo6sez5YGpdjSbM-oyASbI93nMfcMMjX3phljOrstdclfI5m-rJIc_AZMA6jP3Az3mwPow,
【#新手照顧】#失智 #失智照顧 #節氣立秋 #軟食料理,https://www.facebook.com/share/p/15Nx4r4ceq/,,https://l.facebook.com/l.php?u=https%3A%2F%2Freurl.cc%2FQRo15q%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR31TtAjJz4pTT-LLZhENyXwfF6KTjyHdA4Ko1Ye2ycoh-pku7JwWtBQB-U_aem_RsMY_0vx2gOU2min-ORzcw&h=AT00ldyPe95hghaJJ_d3fUZQ8jsL2p9yHMc9IEbc8tpfbTTZ4zVLeO6uiaol_y8gXpbAgCqML0DEK0cqtTVxCU2npzMTpzLRP4siNbLfCRoV2-3xNLASnCQQqLoCqqBSMIBX&__tn__=-UK-R&c[0]=AT31_qRK-ZnO2Ku_RRETTx6zxV1RqrawsiCd_7oUMhIA9_dNKl-iOHXftvOv23Qz7H_HzHK3pbVNGZSjXWuXW8MXizoknXt7g16yje_Z8V6fcRUOZhtvTkQc7D86fKDYsyCvJjPifU2NEs2WaMK2ZIw35i32PxzTy1Msm3p6QMBdXnI_Aew5ZbQSGmaDs2fy,
【#新手照顧】#失智 #穿衣 #自主穿衣,https://www.facebook.com/share/p/19YR4693ou/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3XxvxKn%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT1T43m_9qUQB05LNgSx-nm2evSo1rRS-mhV90FOr4ztqenG7Y_NOWgStgpNkjgIpcW3ceKZQ2yX5s37BwhDa4Vx_WjKoB-qf5oc5h5o5R6-iH5ryB0zSG1THP6Ee8Q61HHD&__tn__=-UK-R&c[0]=AT2a8T4J--7sDZmAE6N1HkJ9nJWDoPv7uczNgpyGe2AfAgZgvQrFjb0brZHMA2Rp0qmM-Fj83V8TM6vDIozTl_j0PmFD2Q7J1X-HZxmIWrsHDkwMhGVbobR-KOBf31iLgMHaSPXZ3O0MeisX1Z24litDBdL8NPISTmU8RsU6fuPxrfZ2MRMpY48MlwSFlPE5pecNG8QlPMF9FH0gazQXRlCf91s53w,
【#失智二三事】#日落症候群 #焦躁,https://www.facebook.com/share/p/15Pfb8DqoL/,,,
【#新手照顧】#失智 #跌倒 #肌力 #浴室,https://www.facebook.com/share/p/17aCAV34tz/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3zWYINx%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1RoRLwyDRULnaFrANU8K5s8im559REM1Jdep82wkbStSv_hpPcpFGl65I_aem_r43Z-yPsTENMw366gNITvw&h=AT3pMW2a-JbjToIT1IE5HRBEHbqsg9znpszrFeTuPm62fRi0NHngX2wnCjjGCn1rjTBOwTuO5241MHKxt1_TBC_luVxFf3OdtFcrAv6b40Ic6O-i8mHE_1uR8yiG0o0hLPcX&__tn__=-UK-R&c[0]=AT2ehxJ2fGYLGqpwqi4zDAl0SPjqzQDWsuGi3dAmKUbwp7F0r3Y2zok4x5d8o-nkJCbnnqyt9LO1Hn51w2MLL2mNCSMYnPiV1U2klOZ2xuRZ1FP9MOoAPmFI_MdC7bVjXme0xR6UgYXetWSQI3ROLvlpDlOdVsX4mxTy1XUtYOcs-ySGW0RfK19i8G_6yaP76zogZlLCa_0-YSF6QM9en9IFtMcB1A,
【#新手照顧】#失智照顧 #節氣料理 #白露,https://www.facebook.com/share/p/15qdnSSjgx/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6039%2F7415472%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT1xqus9bywDmCcCxe5qguKtFCcFFWvZZg7hJcBapdVxPJaLUNnnpR2GHlsKwARfg8O4A1d4WR2n6S7km4A9Ogv6KPZ2zLep8ctlDcLRlbg9C-CE7pYz1sEa_5tpfFKQne-ADWYajk9cQtLg&__tn__=R]-R&c[0]=AT00KSvH6E7VJxh4uc88EDC-Yc3DeCNuuOF4kXT9tlTr3czN6S5o9mPY-f_ymUiE5kX19i2Mkntf-zITLjV-0iYp203R5X0XOxracRJ-QRCwPnLLzbdKPOQncMxcnn9hg07FA9omhbGy_u4gQFNHKAj_ciwIFzMuBeZMMJDPYpMraAdkJTt4oo8ODLrzlct359bfGxxGqexFxEy-UWlrDHN_AQ,
【#新手照顧】#失智症 #嚴重程度 #階段,https://www.facebook.com/share/p/1DbciBE6aR/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6304653%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3ynxd8eKOWFqkKq0zs3S9DTY0tUm7VuqBc5zEKV_VUpABFJRyBCC43nmI_aem_o4kJCryaYRAqu9_h5oNEIg%23anchor8&h=AT15CJ7ymn7dDnmK_XLoBe_rhaBk5W1YOMzkhk2SyMP44bAScSPVITZQsXB6DknOKJdt7yFdKMgMGntbPTP5H3vO3s53d98UbG0dT36z0XPDArhXlsE-mBvpg4PQVR0Vo1z-&__tn__=-UK*F,
【#失智二三事】#年輕型失智症,https://www.facebook.com/share/p/15Mvw9nsJq/,,,
【#新手照顧】#失智症判斷 #就醫 #醫院科別,https://www.facebook.com/share/p/1BkJvFg3zi/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6304653%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1i-pz1zg2drmVVicnQDkjS247JIhy-k87MBBAY-lwl4ngHT5JURKlUkv0_aem_dIXQOVoEJT84Ww8uMGCWoA%23anchor7&h=AT0ZYgZVASx5VC9hKBTfO-8o0y8ifEvwAUS9GQQdoUCM1d_gPIvHZ_7_X7Z0aBNWktCsscojyHf8cUcMbJHRjYNjKJa6r_FE4r-OqF3MOiG7TGPtaYYXLAHDGil6_3Xg-OCI&__tn__=-UK*F,
【#失智二三事】#預防走失 #警察局,https://www.facebook.com/share/p/15WoYtsGBC/,,,
【#懶人包】#喘息服務 #長照,https://www.facebook.com/share/p/19pRx6gbFs/,,,
【#新手照顧】#失眠 #日夜顛倒 #睡眠障礙,https://www.facebook.com/share/p/15YLqpHJrX/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6355686%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3UfhBhfvcf84Z4dU7vKgoHaTLFTtRfw6bWrxFR5pKR0yHuLGHUYecGymo_aem_USSaXtl_dZmjBJpfEQF-mA&h=AT3RbcaTIGtSMW_turWysjhMVCIsno7J-Lu2rhTbGvTOgtoVoCgWyGx7gd9j-ZxwLoyANgqklgrajI9TViyGZRCx23xcKzRlfc_9cASHtouEWg1mIfLu9GpE7UBknX7Vm0VF&__tn__=-UK*F,
【#新手照顧】#失禁 #改善 #失智照護,https://www.facebook.com/share/p/18Jz6EMpsv/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6639891%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1i-pz1zg2drmVVicnQDkjS247JIhy-k87MBBAY-lwl4ngHT5JURKlUkv0_aem_dIXQOVoEJT84Ww8uMGCWoA&h=AT1QBiKL-1BszJy1vThBeQsD-R9xya1kQfYb7HH0v90xb2sSUYfjuUeXjHNYVESeY_nE1gm0jDYZj2Y2UVLclaiZwDJ1PFC1a-Kwq-YcfMeus_AzyZOcfMjj8i1-vCCxvAdQ&__tn__=-UK*F,
【#新手照顧】#新冠疫情 #居家防疫 #做家事 #室內運動,https://www.facebook.com/share/p/19dRRjNobD/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F121923%2F4361676%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0u7Nq-HoE05701UkCb95hGuWiAFeV0MrIpu4pgDXdz4jV-scSIKSpXzX0_aem_61BzYPC2Mku0KNczb7XCqg&h=AT0EU2Ha3s0whGqgpGjX-CLvpTJFcO8EgOnIUQot5xrlvGB0-k4yHx8Sm-8zrTtc1_sa9iSHFQfpVKFoYeNKVqcx_CCpghG4wGskpOlsgz7FhH_Vr1BDt8e877hoX3uNaF0e&__tn__=-UK*F,
【#新手照顧】#日落症候群 #改善方法,https://www.facebook.com/share/p/1AnyAMXJLH/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6304653%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1a2KoZI7ZxCQXDqgPFI6iawGsWKiyFsUTEMxHR7IQBqbafPLnVN9J3iO0_aem_oIyn-jSMeD_E85MmlBXXVg&h=AT0FI0W1-xeYwmSFAJkGeYrsE7ChSNoBko1npUrm7DIrAB0L5FZM9ic1nMHpFAD8lvXOidMxttc_YGgMUcWKz28ZExJ7HSwBBKBDP2wLWslTAi_dY0nYuhaF79cVoN_noQ9S&__tn__=-UK*F,
【#新手照顧】#節氣料理 #夏至 #失智照顧者,https://www.facebook.com/share/p/18iqxFS37G/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6039%2F7407169%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1RoRLwyDRULnaFrANU8K5s8im559REM1Jdep82wkbStSv_hpPcpFGl65I_aem_r43Z-yPsTENMw366gNITvw&h=AT3awx7EjmC1NSdISznCnUeT-t_YSfwh_PlNExTNdq4Bx4KqwipGFZWbPZ3JCDfVPuCh_JbWbMECl77X42_zD6eeqz-bzu5TSt3iXWMXBtvPIV9uphqRMSekO9zlbMK0mReA&__tn__=-UK-R&c[0]=AT1tbY7hdWmL8qKyJkLcaBehoNRE_8ravTHgt53nnkLED_ukP439X1-27ScZo851AtBvKAR9qHGfkmlsAjuQwC4bVcF_Eef0nQLqzASUJJ_az4b4YNIrImPbJLEm68c_fL5mxowIfECHGERucpuvZJx_TX-1yimU1pQl2erq8fmT24xqXKWVlpwdsL_9fc_DbcUNcmYj7jOBbshLENVFsVwgtw,
【#新手照顧】#節氣料理 #大暑 #失智照顧 #中暑,https://www.facebook.com/share/p/15V8Ge1xiT/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6039%2F7389746%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1RoRLwyDRULnaFrANU8K5s8im559REM1Jdep82wkbStSv_hpPcpFGl65I_aem_r43Z-yPsTENMw366gNITvw&h=AT13GU4cUYOUw-V2E6FP62VhHnDj8DqUZbrnywvjkhZoVuTEPvaW3sdIwLbxVYEO6dtS_krqhtOsUUwTL2AE2-FYUrqOtEAbZvfphi9YnKKE_GUSONVHs-sSRdGc1r8MDmj5&__tn__=-UK-R&c[0]=AT3_n531d0Y3TuQpXuTHBvBczFfEVAqQscpSjcax7_Gszyfa7J5S0xhPjXg9SHPnrTgqOTQ84l0lYasHoqbV17lG9DDiiHmFspIkbvelbUDBBVz8-ELcFt1EZ7NENS1UpZDkcBRBGzdacJMECyN6BhC-zkyK_5MHCRdHAZfd3KR6AI8dS-TeLjseCEOX6-Ynf34d04uLeqqh1lOJTX4mYK_r6A,
【#新手照顧】#節氣料理 #寒露 #失智照顧,https://www.facebook.com/share/p/19yURMsLrF/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7266%2F8278425%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3D8uVIULcjgrNXEqz-8ZYI0W_mZk3HjZPVQY4NMvuO3RFb9-HGCnANTwk_aem_hbS-gRnmTZOWLc1RceAQKQ&h=AT1EmozuUbuB-AJzv6T2xMeITekCBp4ge8eLS0xN_dRlK4kz4YCX0dJD2xllFQLQsWESi8CmnUlBZL4WePZyY58dKl3HXCtZ212f3ssIuXHmjbSmpmOj0ELaRNQD3JKAOglJPDnAuOD4Jmge&__tn__=R]-R&c[0]=AT0wa5Shr2lKpsPIc_w2a8n9wmiX9QzXBXoZV0D2PsqZHUefNp5A_uwDn95IP0n7dxQsWtf174iZIV9pTuv0N66gMb0hSfvkIzPZqAEjKVmwZLgweze28dgx9miOI-QurKr1sy_TQ4rF884nSDzAkHd9GrNZ0hVyyU9Y3HSG5SEt8Oy5uvEfqRJbotog1EVMNUCLKIZuhHVq3geaOomAL3nTfQ,
【#新手照顧】#節氣料理 #秋分 #失智照顧,https://www.facebook.com/share/p/1DtpchnxHp/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6035%2F8242336%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0Z8GPIcmEMzd1JAxcSiAK-PVfpSoXipteSW3THSs_ZOrbzFgS5ZR67AFA_aem_V9uy2mJRPCOp9fjhVRFNjQ&h=AT0ifctQXo8c3GSrWoUccQKQjRxwVFYe5twUXQGtmsf7TAoJ_jT6Qy3ujV5dJevVAc5VU2zvZfNsQ-x9r0rchLX8ggCyPBEDvwleCqk-4lEV73jME45XMMznptLRyYN8nUJIhvD77MsiOfiS&__tn__=R]-R&c[0]=AT2_i5lEX3ti7W22N-iSM4w_HfP-rKi6XU_e_OtrNL478N7rtbBEqupXL_HfKIlX8ZE6u6usxH144uVOeiLxKkoyh7gGvkwzdd5DX5H8H9aYuriNbIODN7fkAyr1tx38zHJlLHzcNqSpRgNojEHqC-8ADntG8YLUXR1-wnAkweMU8G7L66at0zq_e7hFetl4yHfdB0usYugTltOPJXY7BwXShA,
【#新手照顧】#節氣食材 #大雪 #失智照顧,https://www.facebook.com/share/p/15RW7VmiTq/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6039%2F8398806%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3YFqi4U-z0-iN7ZjyBGC1iTa23H1Eqb1OU5bVJxioDK8gSD6yFMIGRxhA_aem_humkT-DWFIg27T_i3aTcuw&h=AT1azQyZLTK5cdazPOBarba8ld9B_4C4tsyzsWJDZA4eUt6YolRFqLIh7G9iKkkAUN_vhkzwf_m4UvTjz82tnXYhM9GBuB-jQZ-1KlHc42HpyYNOCewIiBF98n-iFQAPxxMYOqFvjRFXD2gh&__tn__=R]-R&c[0]=AT1vCQ09PMCMLcJeLijlKmtklALJMq4hKvgqbkQUfmrs-ZqCUyDIL4lV-KtzWUfgdgtAx1aBMV_SP-HwNhnkwJK_Yptmw3VhH0zO8rbmiRB7vqLvfKuuJ6enDWhGU-v7m_v_nZBJol9NEFwIJY__9F0FAy817gj-23bQGRfJW9ioMcHuqwoQC_wAj7psxCSF15UGsWkcc5dy6m_Us7fE9bt4vA,
【#新手照顧】#精神行為症狀 #黃昏症候群,https://www.facebook.com/share/p/1YGooajS11/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F6114211%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0LOUpUy3bpdS3c1XMxGJlSSMrNkHpRPCo4cu7PMGfTXRjs-om3eB8IwFY_aem_mm9pmJ6YC1smIUKMSeyfbQ&h=AT1mTiZBZNS5JDu6y2jveBrA_gG2CttwQJ8dwX0bCmQcPfTYelJAQrp2kMT_CjzPZj3IvQTepAudSMjoupWHWkA7wcxt2A_wAlc_31rT-FMH63yooPmKo7lgI_rA8z2NTrex&__tn__=-UK*F,
【#失智二三事】#橘世代 #志工 #社交 #學習,https://www.facebook.com/share/p/18PMztLG5x/,,,
